telemetry_id,asset_id,timestamp,malware_detected,suspicious_process_count,endpoint_alert_count,ransomware_indicator,malicious_file_count,blocked_connection_count,isolation_triggered,detection_confidence,endpoint_security_score
EDR-000900,AST-00900,2026-08-14 16:58:14,False,2,10,False,0,35,False,0.78,8.2
EDR-000901,AST-00901,2026-08-07 16:58:14,False,8,9,True,0,30,False,0.38,4.7
EDR-000902,AST-00902,2026-08-27 06:58:14,False,8,20,False,0,17,False,0.51,6.4
EDR-000903,AST-00903,2026-08-22 02:58:14,False,7,9,False,0,40,False,0.74,8.1
EDR-000904,AST-00904,2026-08-07 03:58:14,False,2,10,False,0,35,False,0.74,8.8
EDR-000905,AST-00905,2026-08-31 06:58:14,False,2,9,False,0,37,False,0.49,8.4
EDR-000906,AST-00906,2026-08-06 04:58:14,False,1,16,False,0,1,False,0.3,8.1
EDR-000907,AST-00907,2026-08-10 13:58:14,False,4,16,False,0,48,False,0.1,7.6
EDR-000908,AST-00908,2026-08-11 16:58:14,False,5,19,False,0,20,False,0.74,7.4
EDR-000909,AST-00909,2026-08-08 12:58:14,False,10,1,False,0,16,False,0.68,7.7
EDR-000910,AST-00910,2026-08-11 19:58:14,False,1,16,False,0,31,False,0.65,8.1
EDR-000911,AST-00911,2026-08-26 02:58:14,False,2,11,False,0,38,False,0.72,8.8
EDR-000912,AST-00912,2026-08-26 08:58:14,False,3,1,False,0,48,False,0.38,8.9
EDR-000913,AST-00913,2026-08-13 08:58:14,False,10,1,False,0,16,False,0.76,7.5
EDR-000914,AST-00914,2026-08-29 02:58:14,False,0,7,False,0,50,False,0.19,9.7
EDR-000915,AST-00915,2026-08-13 22:58:14,True,7,9,False,2,35,False,0.61,5.4
EDR-000916,AST-00916,2026-08-25 23:58:14,False,4,18,False,0,26,False,0.19,7.3
EDR-000917,AST-00917,2026-08-31 03:58:14,False,5,12,False,0,29,False,0.27,8.0
EDR-000918,AST-00918,2026-08-19 11:58:14,False,2,10,False,0,16,False,0.57,9.1
EDR-000919,AST-00919,2026-08-14 20:58:14,False,3,9,False,0,27,False,0.7,8.4
EDR-000920,AST-00920,2026-08-18 01:58:14,False,5,14,False,0,47,False,0.68,7.8
EDR-000921,AST-00921,2026-08-30 15:58:14,False,0,2,False,0,24,False,0.71,9.7
EDR-000922,AST-00922,2026-08-08 00:58:14,True,5,6,False,3,49,False,0.77,6.2
EDR-000923,AST-00923,2026-08-23 12:58:14,False,2,14,False,0,49,False,0.32,8.6
EDR-000924,AST-00924,2026-08-29 12:58:14,False,10,8,False,0,38,False,0.6,7.1
EDR-000925,AST-00925,2026-08-18 04:58:14,False,10,16,False,0,14,False,0.31,6.0
EDR-000926,AST-00926,2026-08-22 07:58:14,False,3,0,False,0,10,False,0.3,9.6
EDR-000927,AST-00927,2026-09-01 20:58:14,False,6,12,False,0,8,False,0.27,8.1
EDR-000928,AST-00928,2026-08-09 10:58:14,False,9,5,False,0,50,False,0.72,7.7
EDR-000929,AST-00929,2026-08-18 18:58:14,False,1,9,False,0,49,False,0.39,9.2
EDR-000930,AST-00930,2026-08-25 20:58:14,False,2,7,False,0,13,False,0.69,8.6
EDR-000931,AST-00931,2026-08-24 00:58:14,True,3,5,False,1,30,True,0.87,6.4
EDR-000932,AST-00932,2026-09-04 15:58:14,False,9,5,False,0,1,False,0.72,8.1
EDR-000933,AST-00933,2026-09-04 13:58:14,False,4,0,False,0,31,False,0.4,9.0
EDR-000934,AST-00934,2026-08-11 04:58:14,False,1,18,False,0,11,False,0.56,7.5
EDR-000935,AST-00935,2026-08-12 14:58:14,False,0,19,False,0,18,False,0.47,8.5
EDR-000936,AST-00936,2026-09-03 04:58:14,False,1,7,False,0,36,False,0.69,8.7
EDR-000937,AST-00937,2026-08-12 03:58:14,False,7,6,False,0,21,False,0.18,7.7
EDR-000938,AST-00938,2026-08-05 23:58:14,False,3,14,False,0,5,False,0.33,8.2
EDR-000939,AST-00939,2026-08-21 21:58:14,False,7,1,False,0,20,False,0.64,9.0
EDR-000940,AST-00940,2026-08-15 06:58:14,False,0,20,False,0,33,False,0.44,8.2
EDR-000941,AST-00941,2026-08-16 21:58:14,False,10,6,False,0,26,False,0.61,7.1
EDR-000942,AST-00942,2026-09-01 05:58:14,False,2,20,False,0,38,False,0.28,7.7
EDR-000943,AST-00943,2026-08-17 01:58:14,False,10,15,False,0,1,False,0.55,6.8
EDR-000944,AST-00944,2026-08-20 22:58:14,True,6,7,False,0,42,True,0.63,6.5
EDR-000945,AST-00945,2026-08-14 12:58:14,False,10,9,False,0,5,False,0.24,6.7
EDR-000946,AST-00946,2026-08-26 04:58:14,False,4,2,False,0,17,False,0.48,8.5
EDR-000947,AST-00947,2026-08-29 05:58:14,False,7,7,False,0,19,False,0.32,8.3
EDR-000948,AST-00948,2026-08-27 06:58:14,False,0,7,False,0,24,False,0.12,8.9
EDR-000949,AST-00949,2026-08-27 13:58:14,False,7,2,False,0,19,False,0.46,8.6
EDR-000950,AST-00950,2026-08-15 09:58:14,False,3,4,False,0,18,False,0.62,9.3
EDR-000951,AST-00951,2026-08-20 02:58:14,False,6,6,False,0,19,False,0.68,8.6
EDR-000952,AST-00952,2026-08-11 08:58:14,False,6,13,False,0,17,False,0.47,7.7
EDR-000953,AST-00953,2026-08-27 20:58:14,False,6,12,False,0,5,False,0.67,7.6
EDR-000954,AST-00954,2026-08-29 10:58:14,False,8,11,False,0,28,False,0.55,7.4
EDR-000955,AST-00955,2026-08-09 00:58:14,False,5,4,False,0,41,False,0.22,8.8
EDR-000956,AST-00956,2026-08-25 08:58:14,False,8,6,False,0,43,False,0.55,8.1
EDR-000957,AST-00957,2026-08-14 20:58:14,False,9,5,False,0,30,False,0.7,7.9
EDR-000958,AST-00958,2026-08-07 03:58:14,False,8,5,False,0,36,False,0.38,7.7
EDR-000959,AST-00959,2026-08-08 18:58:14,False,5,18,False,0,34,False,0.38,7.2
EDR-000960,AST-00960,2026-08-31 04:58:14,True,0,11,False,0,2,True,0.9,7.2
EDR-000961,AST-00961,2026-08-24 08:58:14,False,10,10,False,0,47,False,0.57,7.4
EDR-000962,AST-00962,2026-09-04 08:58:14,False,8,8,False,0,33,False,0.63,8.0
EDR-000963,AST-00963,2026-08-18 10:58:14,False,7,0,False,0,1,False,0.45,8.7
EDR-000964,AST-00964,2026-08-28 01:58:14,False,3,7,False,0,20,False,0.53,8.6
EDR-000965,AST-00965,2026-08-14 10:58:14,False,6,10,False,0,28,False,0.69,7.4
EDR-000966,AST-00966,2026-08-30 04:58:14,False,0,8,False,0,15,False,0.41,9.3
EDR-000967,AST-00967,2026-08-17 02:58:14,False,5,13,False,0,22,False,0.54,7.9
EDR-000968,AST-00968,2026-08-27 21:58:14,False,0,14,False,0,45,False,0.28,8.2
EDR-000969,AST-00969,2026-08-29 10:58:14,False,3,19,False,0,42,False,0.23,7.4
EDR-000970,AST-00970,2026-08-27 17:58:14,True,5,7,False,2,38,True,0.6,6.5
EDR-000971,AST-00971,2026-08-15 03:58:14,False,8,7,False,0,45,False,0.57,8.2
EDR-000972,AST-00972,2026-08-28 08:58:14,False,8,6,False,0,10,False,0.48,7.8
EDR-000973,AST-00973,2026-08-09 02:58:14,False,6,12,False,0,19,False,0.66,7.6
EDR-000974,AST-00974,2026-08-28 03:58:14,False,1,5,False,0,41,False,0.41,9.4
EDR-000975,AST-00975,2026-08-27 05:58:14,False,5,16,False,0,39,False,0.75,7.4
EDR-000976,AST-00976,2026-08-28 19:58:14,True,4,5,False,2,17,True,0.79,7.2
EDR-000977,AST-00977,2026-08-08 10:58:14,False,9,11,False,0,16,False,0.43,7.1
EDR-000978,AST-00978,2026-08-16 08:58:14,False,1,1,False,0,49,False,0.71,10.0
EDR-000979,AST-00979,2026-08-09 11:58:14,False,2,9,False,0,12,False,0.38,9.1
EDR-000980,AST-00980,2026-08-13 22:58:14,False,4,17,False,0,43,False,0.38,7.1
EDR-000981,AST-00981,2026-08-13 09:58:14,False,8,15,False,0,20,False,0.69,6.7
EDR-000982,AST-00982,2026-09-03 09:58:14,False,8,4,False,0,3,False,0.46,8.2
EDR-000983,AST-00983,2026-08-09 00:58:14,False,9,13,False,0,23,False,0.24,7.3
EDR-000984,AST-00984,2026-08-19 19:58:14,False,2,9,False,0,42,False,0.2,8.6
EDR-000985,AST-00985,2026-08-10 17:58:14,True,7,0,False,3,31,False,0.91,6.9
EDR-000986,AST-00986,2026-08-23 17:58:14,True,10,4,False,2,8,True,0.91,5.5
EDR-000987,AST-00987,2026-08-17 15:58:14,False,10,13,False,0,46,False,0.47,6.6
EDR-000988,AST-00988,2026-09-03 06:58:14,False,2,0,False,0,17,False,0.58,9.2
EDR-000989,AST-00989,2026-08-09 01:58:14,False,8,17,False,0,8,False,0.14,6.5
EDR-000990,AST-00990,2026-08-29 23:58:14,False,4,9,True,0,18,False,0.76,5.3
EDR-000991,AST-00991,2026-08-12 07:58:14,False,6,16,False,0,43,False,0.38,7.4
EDR-000992,AST-00992,2026-08-19 17:58:14,False,3,9,False,0,11,False,0.15,8.2
EDR-000993,AST-00993,2026-08-15 15:58:14,True,2,8,False,3,23,False,0.87,7.3
EDR-000994,AST-00994,2026-08-24 02:58:14,False,3,14,False,0,14,False,0.8,7.5
EDR-000995,AST-00995,2026-08-30 00:58:14,False,4,14,False,0,33,False,0.66,8.0
EDR-000996,AST-00996,2026-08-24 17:58:14,False,10,0,False,0,32,False,0.38,8.2
EDR-000997,AST-00997,2026-09-04 09:58:14,False,1,7,False,0,29,False,0.72,9.5
EDR-000998,AST-00998,2026-08-24 06:58:14,False,1,4,False,0,9,False,0.65,8.9
EDR-000999,AST-00999,2026-08-28 08:58:14,False,4,7,False,0,0,False,0.77,8.5
EDR-001000,AST-01000,2026-08-11 06:58:14,False,7,7,False,0,25,False,0.35,7.9
EDR-001001,AST-01001,2026-08-31 07:58:14,False,2,8,False,0,21,False,0.78,8.8
EDR-001002,AST-01002,2026-08-27 17:58:14,False,3,20,False,0,48,False,0.22,6.9
EDR-001003,AST-01003,2026-08-09 07:58:14,False,1,11,False,0,42,False,0.75,8.5
EDR-001004,AST-01004,2026-08-26 03:58:14,False,10,2,False,0,9,False,0.53,7.8
EDR-001005,AST-01005,2026-08-07 12:58:14,False,9,3,False,0,2,False,0.26,8.4
EDR-001006,AST-01006,2026-08-30 02:58:14,False,0,5,False,0,50,False,0.55,10.0
EDR-001007,AST-01007,2026-08-31 23:58:14,False,2,0,False,0,0,False,0.51,9.2
EDR-001008,AST-01008,2026-08-16 07:58:14,False,10,4,False,0,0,False,0.35,7.7
EDR-001009,AST-01009,2026-08-22 22:58:14,False,1,10,True,0,49,False,0.26,5.3
EDR-001010,AST-01010,2026-09-01 09:58:14,False,4,1,False,0,0,False,0.35,9.4
EDR-001011,AST-01011,2026-08-29 15:58:14,False,6,4,True,0,20,False,0.42,4.9
EDR-001012,AST-01012,2026-08-08 21:58:14,True,10,4,False,0,30,True,0.82,5.8
EDR-001013,AST-01013,2026-08-23 14:58:14,False,0,14,False,0,15,False,0.24,9.0
EDR-001014,AST-01014,2026-08-12 08:58:14,False,3,6,False,0,15,False,0.43,8.4
EDR-001015,AST-01015,2026-08-09 21:58:14,False,7,10,False,0,26,False,0.32,7.6
EDR-001016,AST-01016,2026-08-27 22:58:14,False,5,10,False,0,41,False,0.32,8.3
EDR-001017,AST-01017,2026-08-18 16:58:14,False,5,16,False,0,50,False,0.7,7.4
EDR-001018,AST-01018,2026-08-20 17:58:14,False,10,8,False,0,1,False,0.29,7.2
EDR-001019,AST-01019,2026-09-01 17:58:14,False,9,0,False,0,24,False,0.59,8.4
EDR-001020,AST-01020,2026-08-09 04:58:14,False,6,15,False,0,50,False,0.39,7.7
EDR-001021,AST-01021,2026-08-29 18:58:14,True,6,20,False,1,10,True,0.72,4.8
EDR-001022,AST-01022,2026-08-07 01:58:14,False,9,18,False,0,14,False,0.79,6.5
EDR-001023,AST-01023,2026-08-22 06:58:14,False,0,14,False,0,25,False,0.28,9.1
EDR-001024,AST-01024,2026-08-07 09:58:14,False,9,14,False,0,38,False,0.2,6.9
EDR-001025,AST-01025,2026-08-17 12:58:14,False,6,13,False,0,37,False,0.25,7.1
EDR-001026,AST-01026,2026-09-04 08:58:14,False,5,14,False,0,46,False,0.55,8.1
EDR-001027,AST-01027,2026-08-22 11:58:14,False,2,5,False,0,49,False,0.21,9.1
EDR-001028,AST-01028,2026-08-29 02:58:14,False,0,19,False,0,26,False,0.58,8.2
EDR-001029,AST-01029,2026-08-15 04:58:14,False,9,1,False,0,23,False,0.59,8.6
EDR-001030,AST-01030,2026-08-21 09:58:14,False,10,14,False,0,40,False,0.17,7.0
EDR-001031,AST-01031,2026-08-16 10:58:14,False,3,17,False,0,47,False,0.23,8.2
EDR-001032,AST-01032,2026-08-21 08:58:14,False,4,13,False,0,19,False,0.15,7.6
EDR-001033,AST-01033,2026-08-30 01:58:14,False,8,13,False,0,19,False,0.65,7.5
EDR-001034,AST-01034,2026-08-21 21:58:14,False,8,7,False,0,44,False,0.22,8.2
EDR-001035,AST-01035,2026-08-22 00:58:14,False,10,4,False,0,14,False,0.47,7.6
EDR-001036,AST-01036,2026-08-14 02:58:14,False,7,5,False,0,41,False,0.38,7.7
EDR-001037,AST-01037,2026-08-31 20:58:14,False,1,14,False,0,17,False,0.53,8.0
EDR-001038,AST-01038,2026-08-12 05:58:14,False,3,3,False,0,20,False,0.72,9.4
EDR-001039,AST-01039,2026-09-03 18:58:14,False,9,7,False,0,40,False,0.59,7.6
EDR-001040,AST-01040,2026-08-20 10:58:14,False,8,2,False,0,38,False,0.74,8.4
EDR-001041,AST-01041,2026-08-10 15:58:14,False,0,5,False,0,16,False,0.2,9.7
EDR-001042,AST-01042,2026-08-08 00:58:14,False,2,16,False,0,22,False,0.44,8.1
EDR-001043,AST-01043,2026-08-13 04:58:14,False,5,2,False,0,9,False,0.27,8.7
EDR-001044,AST-01044,2026-08-05 19:58:14,False,5,2,False,0,16,False,0.39,8.7
EDR-001045,AST-01045,2026-08-24 19:58:14,False,6,7,False,0,6,False,0.3,8.0
EDR-001046,AST-01046,2026-08-20 04:58:14,False,4,9,False,0,12,False,0.54,8.0
EDR-001047,AST-01047,2026-09-04 16:58:14,True,7,10,False,2,34,True,0.8,6.0
EDR-001048,AST-01048,2026-08-07 08:58:14,False,6,10,False,0,13,False,0.77,7.7
EDR-001049,AST-01049,2026-09-04 14:58:14,False,9,6,False,0,6,False,0.8,7.1
EDR-001050,AST-01050,2026-08-06 05:58:14,False,5,10,False,0,46,False,0.31,7.9
EDR-001051,AST-01051,2026-08-13 01:58:14,False,1,10,False,0,3,False,0.57,9.3
EDR-001052,AST-01052,2026-08-14 15:58:14,False,9,19,False,0,13,False,0.52,6.6
EDR-001053,AST-01053,2026-09-04 01:58:14,False,10,12,False,0,1,False,0.64,6.8
EDR-001054,AST-01054,2026-08-22 15:58:14,False,6,8,False,0,17,False,0.23,8.0
EDR-001055,AST-01055,2026-09-03 21:58:14,False,8,13,False,0,42,False,0.56,7.0
EDR-001056,AST-01056,2026-09-03 20:58:14,False,8,9,False,0,10,False,0.63,7.1
EDR-001057,AST-01057,2026-08-22 13:58:14,False,4,15,False,0,8,False,0.23,7.9
EDR-001058,AST-01058,2026-08-09 09:58:14,False,6,8,False,0,26,False,0.3,7.8
EDR-001059,AST-01059,2026-08-24 00:58:14,False,0,4,False,0,31,False,0.61,9.7
EDR-001060,AST-01060,2026-08-06 04:58:14,False,3,18,False,0,38,False,0.19,7.8
EDR-001061,AST-01061,2026-08-24 15:58:14,False,1,4,False,0,19,False,0.73,9.8
EDR-001062,AST-01062,2026-08-23 02:58:14,False,8,1,False,0,35,False,0.54,8.5
EDR-001063,AST-01063,2026-08-27 15:58:14,False,10,4,False,0,45,False,0.49,7.7
EDR-001064,AST-01064,2026-08-26 14:58:14,False,2,7,False,0,45,False,0.78,8.9
EDR-001065,AST-01065,2026-08-17 04:58:14,False,1,11,False,0,38,False,0.43,8.5
EDR-001066,AST-01066,2026-08-30 16:58:14,True,6,10,False,0,14,True,0.85,6.1
EDR-001067,AST-01067,2026-09-04 03:58:14,False,8,19,False,0,50,False,0.35,6.7
EDR-001068,AST-01068,2026-08-16 00:58:14,False,5,0,False,0,42,False,0.31,9.3
EDR-001069,AST-01069,2026-09-01 10:58:14,False,8,6,False,0,6,False,0.69,8.2
EDR-001070,AST-01070,2026-08-08 09:58:14,False,10,20,False,0,13,False,0.25,5.9
EDR-001071,AST-01071,2026-09-03 00:58:14,False,1,16,False,0,22,False,0.14,7.9
EDR-001072,AST-01072,2026-09-03 14:58:14,False,1,1,False,0,21,False,0.46,9.4
EDR-001073,AST-01073,2026-08-20 18:58:14,False,3,2,False,0,7,False,0.78,9.5
EDR-001074,AST-01074,2026-08-25 01:58:14,False,7,7,False,0,34,False,0.74,7.9
EDR-001075,AST-01075,2026-08-24 08:58:14,False,7,15,False,0,20,False,0.4,7.0
EDR-001076,AST-01076,2026-08-12 05:58:14,False,6,7,False,0,38,False,0.15,7.7
EDR-001077,AST-01077,2026-08-21 13:58:14,False,6,14,False,0,3,False,0.37,7.1
EDR-001078,AST-01078,2026-08-23 00:58:14,False,5,0,False,0,32,False,0.66,8.8
EDR-001079,AST-01079,2026-08-26 18:58:14,False,7,3,False,0,45,False,0.59,8.6
EDR-001080,AST-01080,2026-08-08 04:58:14,False,6,2,False,0,34,False,0.17,8.4
EDR-001081,AST-01081,2026-08-07 05:58:14,False,1,16,False,0,15,False,0.68,7.8
EDR-001082,AST-01082,2026-08-25 16:58:14,False,6,4,False,0,43,False,0.52,8.5
EDR-001083,AST-01083,2026-08-25 22:58:14,False,1,6,False,0,25,False,0.34,9.3
EDR-001084,AST-01084,2026-08-25 01:58:14,True,7,12,False,0,38,True,0.79,5.9
EDR-001085,AST-01085,2026-08-10 18:58:14,False,2,0,False,0,43,False,0.64,9.9
EDR-001086,AST-01086,2026-09-03 12:58:14,False,3,12,False,0,45,False,0.15,8.2
EDR-001087,AST-01087,2026-08-30 20:58:14,False,6,13,False,0,38,False,0.2,7.8
EDR-001088,AST-01088,2026-08-22 01:58:14,False,2,5,False,0,18,False,0.79,8.9
EDR-001089,AST-01089,2026-08-15 07:58:14,False,7,15,False,0,33,False,0.56,7.3
EDR-001090,AST-01090,2026-08-06 12:58:14,False,2,6,False,0,15,False,0.2,9.1
EDR-001091,AST-01091,2026-08-07 11:58:14,False,1,11,False,0,40,False,0.34,8.8
EDR-001092,AST-01092,2026-08-13 11:58:14,False,6,5,False,0,27,False,0.8,8.7
EDR-001093,AST-01093,2026-08-24 03:58:14,False,9,0,False,0,10,False,0.21,8.6
EDR-001094,AST-01094,2026-08-21 03:58:14,False,3,8,False,0,28,False,0.47,9.1
EDR-001095,AST-01095,2026-08-08 21:58:14,False,0,4,False,0,27,False,0.71,9.9
EDR-001096,AST-01096,2026-08-07 21:58:14,False,9,10,False,0,4,False,0.5,7.0
EDR-001097,AST-01097,2026-08-11 02:58:14,False,9,10,False,0,0,False,0.76,7.6
EDR-001098,AST-01098,2026-08-12 02:58:14,False,0,19,False,0,22,False,0.37,7.9
EDR-001099,AST-01099,2026-08-28 12:58:14,False,9,1,False,0,28,False,0.65,7.9
EDR-001100,AST-01100,2026-08-06 00:58:14,False,10,5,False,0,2,False,0.16,7.9
EDR-001101,AST-01101,2026-08-09 02:58:14,True,10,14,False,1,37,False,0.69,4.9
EDR-001102,AST-01102,2026-08-11 15:58:14,False,7,2,False,0,9,False,0.37,8.8
EDR-001103,AST-01103,2026-08-12 01:58:14,False,10,14,False,0,2,False,0.31,6.6
EDR-001104,AST-01104,2026-08-19 15:58:14,False,6,4,False,0,40,False,0.25,8.4
EDR-001105,AST-01105,2026-08-13 04:58:14,False,5,9,False,0,40,False,0.11,8.4
EDR-001106,AST-01106,2026-09-04 04:58:14,False,4,2,False,0,32,False,0.53,8.9
EDR-001107,AST-01107,2026-08-25 18:58:14,False,3,1,False,0,13,False,0.12,9.8
EDR-001108,AST-01108,2026-09-01 20:58:14,False,1,16,False,0,40,False,0.4,8.0
EDR-001109,AST-01109,2026-08-22 17:58:14,False,9,10,False,0,15,False,0.62,7.4
EDR-001110,AST-01110,2026-08-12 20:58:14,False,5,18,False,0,26,False,0.24,7.0
EDR-001111,AST-01111,2026-08-06 20:58:14,False,1,14,False,0,49,False,0.38,8.6
EDR-001112,AST-01112,2026-08-06 23:58:14,False,0,10,False,0,39,False,0.34,9.5
EDR-001113,AST-01113,2026-08-30 20:58:14,False,4,9,False,0,4,False,0.14,8.4
EDR-001114,AST-01114,2026-08-15 03:58:14,False,0,15,False,0,2,False,0.39,8.6
EDR-001115,AST-01115,2026-09-01 23:58:14,False,4,14,False,0,45,False,0.33,7.5
EDR-001116,AST-01116,2026-08-17 09:58:14,False,10,8,False,0,43,False,0.58,7.0
EDR-001117,AST-01117,2026-08-06 02:58:14,False,7,4,False,0,28,False,0.26,8.2
EDR-001118,AST-01118,2026-08-06 02:58:14,False,7,17,False,0,46,False,0.69,7.4
EDR-001119,AST-01119,2026-08-11 01:58:14,False,5,9,False,0,45,False,0.7,8.5
EDR-001120,AST-01120,2026-08-26 16:58:14,False,3,8,False,0,19,False,0.53,8.8
EDR-001121,AST-01121,2026-09-03 12:58:14,False,9,3,False,0,6,False,0.15,7.7
EDR-001122,AST-01122,2026-09-02 14:58:14,False,4,12,False,0,45,False,0.54,7.7
EDR-001123,AST-01123,2026-08-27 20:58:14,False,5,14,False,0,19,False,0.33,7.4
EDR-001124,AST-01124,2026-08-18 12:58:14,False,1,2,False,0,43,False,0.69,10
EDR-001125,AST-01125,2026-08-26 22:58:14,False,3,19,False,0,16,False,0.75,7.1
EDR-001126,AST-01126,2026-08-24 14:58:14,False,2,12,False,0,45,False,0.6,8.0
EDR-001127,AST-01127,2026-08-24 00:58:14,False,0,9,False,0,39,False,0.41,9.5
EDR-001128,AST-01128,2026-08-19 19:58:14,False,0,7,False,0,3,False,0.15,9.4
EDR-001129,AST-01129,2026-08-20 23:58:14,False,10,17,False,0,43,False,0.28,5.9
EDR-001130,AST-01130,2026-08-18 17:58:14,False,6,13,False,0,13,False,0.16,7.2
EDR-001131,AST-01131,2026-08-29 10:58:14,False,8,4,False,0,32,False,0.54,7.8
EDR-001132,AST-01132,2026-08-14 19:58:14,False,2,8,False,0,49,False,0.77,8.9
EDR-001133,AST-01133,2026-08-25 06:58:14,False,6,10,False,0,39,False,0.47,7.3
EDR-001134,AST-01134,2026-08-24 04:58:14,False,2,3,False,0,22,False,0.28,9.2
EDR-001135,AST-01135,2026-08-21 22:58:14,True,9,20,False,3,47,False,0.72,3.9
EDR-001136,AST-01136,2026-08-13 00:58:14,False,8,0,False,0,16,False,0.33,8.3
EDR-001137,AST-01137,2026-08-25 18:58:14,False,2,14,False,0,16,False,0.59,7.8
EDR-001138,AST-01138,2026-08-07 20:58:14,False,3,18,False,0,13,False,0.69,7.9
EDR-001139,AST-01139,2026-08-22 15:58:14,False,10,15,False,0,23,False,0.44,6.6
EDR-001140,AST-01140,2026-08-13 06:58:14,False,3,5,False,0,7,False,0.54,8.9
EDR-001141,AST-01141,2026-08-30 05:58:14,False,5,12,False,0,41,False,0.31,7.5
EDR-001142,AST-01142,2026-08-14 14:58:14,False,5,1,False,0,32,False,0.2,8.9
EDR-001143,AST-01143,2026-08-21 16:58:14,False,8,19,False,0,38,False,0.61,6.3
EDR-001144,AST-01144,2026-08-23 23:58:14,False,4,17,False,0,28,False,0.62,7.1
EDR-001145,AST-01145,2026-08-11 23:58:14,False,4,20,False,0,4,False,0.76,6.9
EDR-001146,AST-01146,2026-08-28 09:58:14,False,1,17,False,0,2,False,0.56,8.2
EDR-001147,AST-01147,2026-09-04 07:58:14,False,0,3,False,0,21,False,0.67,9.6
EDR-001148,AST-01148,2026-08-22 18:58:14,False,2,4,False,0,11,False,0.14,9.1
EDR-001149,AST-01149,2026-08-11 16:58:14,False,4,12,False,0,2,False,0.38,8.0
EDR-001150,AST-01150,2026-08-29 05:58:14,False,0,7,False,0,42,False,0.59,8.9
EDR-001151,AST-01151,2026-09-01 13:58:14,False,1,11,False,0,0,False,0.78,9.1
EDR-001152,AST-01152,2026-08-22 21:58:14,False,0,12,False,0,50,False,0.71,8.5
EDR-001153,AST-01153,2026-09-03 15:58:14,False,0,18,False,0,21,False,0.53,8.2
EDR-001154,AST-01154,2026-08-11 03:58:14,False,5,5,False,0,3,False,0.3,9.0
EDR-001155,AST-01155,2026-08-21 05:58:14,False,7,2,False,0,28,False,0.36,8.2
EDR-001156,AST-01156,2026-08-21 09:58:14,False,1,16,False,0,12,False,0.48,8.5
EDR-001157,AST-01157,2026-08-22 17:58:14,False,9,12,False,0,19,False,0.72,7.0
EDR-001158,AST-01158,2026-08-06 15:58:14,False,10,18,False,0,40,False,0.25,5.9
EDR-001159,AST-01159,2026-08-11 21:58:14,False,5,19,False,0,26,False,0.19,6.7
EDR-001160,AST-01160,2026-09-01 07:58:14,False,10,15,False,0,25,False,0.2,6.6
EDR-001161,AST-01161,2026-08-10 14:58:14,False,1,1,False,0,16,False,0.36,9.2
EDR-001162,AST-01162,2026-08-09 00:58:14,False,1,7,False,0,21,False,0.39,9.3
EDR-001163,AST-01163,2026-08-12 01:58:14,False,5,7,False,0,48,False,0.22,8.6
EDR-001164,AST-01164,2026-08-24 03:58:14,False,4,7,False,0,36,False,0.36,8.2
EDR-001165,AST-01165,2026-09-04 00:58:14,False,9,10,False,0,2,False,0.68,7.2
EDR-001166,AST-01166,2026-08-16 08:58:14,False,10,15,False,0,5,False,0.32,6.9
EDR-001167,AST-01167,2026-08-06 00:58:14,False,10,1,False,0,25,False,0.48,7.9
EDR-001168,AST-01168,2026-08-28 03:58:14,False,10,5,False,0,0,False,0.43,7.0
EDR-001169,AST-01169,2026-08-23 06:58:14,False,8,3,True,0,26,False,0.61,4.8
EDR-001170,AST-01170,2026-08-08 19:58:14,False,3,19,False,0,12,False,0.56,7.5
EDR-001171,AST-01171,2026-08-11 12:58:14,False,2,12,False,0,44,False,0.6,8.3
EDR-001172,AST-01172,2026-08-10 00:58:14,False,0,9,False,0,43,False,0.17,8.9
EDR-001173,AST-01173,2026-08-12 23:58:14,False,3,16,False,0,14,False,0.33,8.3
EDR-001174,AST-01174,2026-08-09 13:58:14,False,8,5,False,0,30,False,0.52,8.2
EDR-001175,AST-01175,2026-08-24 12:58:14,False,2,15,False,0,19,False,0.24,8.5
EDR-001176,AST-01176,2026-08-25 09:58:14,False,3,9,False,0,12,False,0.74,8.1
EDR-001177,AST-01177,2026-09-04 00:58:14,False,0,17,False,0,31,False,0.28,8.2
EDR-001178,AST-01178,2026-08-09 10:58:14,False,8,19,False,0,9,False,0.59,6.3
EDR-001179,AST-01179,2026-08-13 16:58:14,False,5,1,False,0,42,False,0.69,9.4
EDR-001180,AST-01180,2026-08-14 21:58:14,False,7,11,False,0,24,False,0.18,7.1
EDR-001181,AST-01181,2026-08-12 05:58:14,False,8,6,False,0,25,False,0.6,7.8
EDR-001182,AST-01182,2026-09-02 03:58:14,False,2,9,False,0,10,False,0.38,8.8
EDR-001183,AST-01183,2026-08-17 14:58:14,True,0,1,False,1,46,True,0.78,7.8
EDR-001184,AST-01184,2026-08-06 02:58:14,False,8,7,False,0,12,False,0.67,7.8
EDR-001185,AST-01185,2026-08-24 03:58:14,False,5,17,False,0,44,False,0.18,6.9
EDR-001186,AST-01186,2026-08-07 04:58:14,False,4,12,False,0,25,False,0.27,8.4
