cloud_event_id,asset_id,cloud_provider,service_type,public_exposure,misconfiguration_type,encryption_enabled,logging_enabled,iam_risk,open_port_count,exposed_storage,compliance_violation,cloud_risk_score
CLOUD-001405,AST-02367,Azure,Compute,False,None,True,False,Low,1,False,True,1.3
CLOUD-001406,AST-02368,AWS,Container,False,None,True,True,Medium,0,False,False,0.9
CLOUD-001407,AST-02370,AWS,Analytics,True,None,True,True,Medium,8,False,False,5.6
CLOUD-001408,AST-02371,Azure,Database,False,None,True,True,High,3,False,False,2.8
CLOUD-001409,AST-02372,AWS,Storage,False,None,True,True,Medium,2,False,False,1.5
CLOUD-001410,AST-02373,AWS,Analytics,False,Unencrypted Volume,True,True,Medium,0,False,True,2.6
CLOUD-001411,AST-02374,AWS,Database,False,Overly Permissive IAM Policy,True,True,High,3,False,True,4.6
CLOUD-001412,AST-02375,AWS,Database,False,None,True,True,High,0,False,False,2.2
CLOUD-001413,AST-02376,Azure,Serverless,False,Unencrypted Volume,True,True,High,2,False,True,4.5
CLOUD-001414,AST-02377,AWS,DevOps,True,Missing WAF,False,False,Low,10,False,True,10.0
CLOUD-001415,AST-02378,AWS,Compute,True,None,True,True,Medium,8,False,False,5.6
CLOUD-001416,AST-02379,GCP,Networking,True,Unencrypted Volume,True,True,Low,6,False,True,6.5
CLOUD-001417,AST-02380,GCP,Container,False,Public S3 Bucket,True,True,Medium,0,False,True,3.4
CLOUD-001418,AST-02382,AWS,ML,False,None,True,False,Low,0,False,True,0.7
CLOUD-001419,AST-02383,Azure,Storage,False,Exposed API Key,True,True,Medium,3,False,True,3.2
CLOUD-001420,AST-02386,GCP,ML,True,Overly Permissive IAM Policy,True,False,Medium,1,False,True,7.5
CLOUD-001421,AST-02388,Azure,Storage,False,No Versioning on Bucket,True,True,High,1,False,True,3.8
CLOUD-001422,AST-02389,AWS,Database,False,None,True,True,Low,1,False,False,0
CLOUD-001423,AST-02392,GCP,Analytics,False,None,True,True,Low,3,False,False,0.9
CLOUD-001424,AST-02394,Azure,ML,False,None,True,True,Medium,0,False,False,0.7
CLOUD-001425,AST-02396,GCP,ML,False,Overly Permissive IAM Policy,True,True,Low,1,False,True,2.7
CLOUD-001426,AST-02397,GCP,Container,False,Cross-Account Access,True,True,Medium,1,False,True,3.6
CLOUD-001427,AST-02400,AWS,DevOps,False,No Network ACL,True,True,High,2,False,True,4.6
CLOUD-001428,AST-02402,Azure,Analytics,False,Overly Permissive IAM Policy,True,True,High,0,False,True,4.2
CLOUD-001429,AST-02403,Azure,Compute,False,None,True,True,High,3,False,False,3.0
CLOUD-001430,AST-02404,AWS,DevOps,False,Logging Disabled,True,True,High,3,False,True,4.8
CLOUD-001431,AST-02408,AWS,Container,False,None,True,True,High,3,False,False,2.4
CLOUD-001432,AST-02409,Azure,Identity,False,None,True,True,Medium,0,False,False,0.8
CLOUD-001433,AST-02410,Azure,Storage,False,None,True,False,High,2,False,True,3.6
CLOUD-001434,AST-02412,Azure,Storage,False,No MFA on Root Account,True,True,High,0,False,True,3.7
CLOUD-001435,AST-02413,AWS,Analytics,False,None,True,True,Low,2,False,False,0.8
CLOUD-001436,AST-02416,Azure,DevOps,False,None,True,True,High,0,False,False,2.2
CLOUD-001437,AST-02419,Azure,Serverless,False,No Versioning on Bucket,True,True,Medium,0,False,True,3.5
CLOUD-001438,AST-02421,GCP,Storage,False,None,True,True,Low,2,False,False,0.2
CLOUD-001439,AST-02422,GCP,Container,False,None,True,True,High,0,False,False,1.6
CLOUD-001440,AST-02424,GCP,DevOps,True,None,True,True,High,1,False,False,4.8
CLOUD-001441,AST-02428,GCP,Storage,True,None,False,True,Low,10,False,True,6.9
CLOUD-001442,AST-02429,Azure,Serverless,False,None,True,True,Low,1,False,False,0
CLOUD-001443,AST-02431,AWS,Storage,False,No MFA on Root Account,False,True,Medium,0,False,True,4.9
CLOUD-001444,AST-02432,AWS,Serverless,False,None,True,True,High,0,False,False,1.9
CLOUD-001445,AST-02433,Azure,Serverless,False,None,False,True,Low,2,False,True,1.7
CLOUD-001446,AST-02434,GCP,Storage,False,No Network ACL,True,False,Low,1,False,True,3.6
CLOUD-001447,AST-02436,AWS,Identity,True,Unencrypted Volume,True,True,Low,3,False,True,5.9
CLOUD-001448,AST-02437,GCP,Networking,True,Public S3 Bucket,True,True,High,6,False,True,8.3
CLOUD-001449,AST-02438,GCP,DevOps,True,None,True,True,Medium,9,False,False,5.7
CLOUD-001450,AST-02439,GCP,Serverless,False,None,True,True,Medium,3,False,False,1.2
CLOUD-001451,AST-02440,AWS,Storage,False,No MFA on Root Account,True,False,Medium,0,False,True,3.8
CLOUD-001452,AST-02441,Azure,Identity,False,None,True,True,Low,1,False,False,0
CLOUD-001453,AST-02443,GCP,Serverless,True,Cross-Account Access,True,True,Medium,2,False,True,6.5
CLOUD-001454,AST-02445,AWS,Networking,False,None,True,True,High,0,True,False,3.7
CLOUD-001455,AST-02447,GCP,Compute,False,No Versioning on Bucket,False,False,High,0,False,True,6.5
CLOUD-001456,AST-02449,Azure,Analytics,False,None,False,True,Low,2,False,True,2.2
CLOUD-001457,AST-02453,Azure,Storage,False,Cross-Account Access,True,True,Medium,1,False,True,3.3
CLOUD-001458,AST-02454,GCP,Networking,False,Open Security Group,False,True,Medium,3,False,True,5.0
CLOUD-001459,AST-02462,Azure,Container,False,None,True,True,Medium,0,False,False,0.7
CLOUD-001460,AST-02463,GCP,Identity,False,None,False,True,Medium,2,False,True,3.1
CLOUD-001461,AST-02464,AWS,Storage,False,Public S3 Bucket,True,True,Medium,3,True,True,4.8
CLOUD-001462,AST-02465,AWS,Networking,True,Unrotated Access Keys,False,False,Medium,5,False,True,9.5
CLOUD-001463,AST-02466,AWS,Storage,True,Open Security Group,False,False,Low,0,False,True,7.3
CLOUD-001464,AST-02468,GCP,Container,False,None,True,True,Low,3,False,False,1.1
CLOUD-001465,AST-02470,GCP,Database,True,None,True,True,Medium,0,False,False,4.4
CLOUD-001466,AST-02471,AWS,Container,False,None,False,True,High,3,False,True,3.9
CLOUD-001467,AST-02472,Azure,DevOps,False,None,True,False,High,2,False,True,3.6
CLOUD-001468,AST-02473,Azure,Database,False,None,True,True,Medium,1,False,False,1.1
CLOUD-001469,AST-02474,GCP,Networking,False,None,True,False,High,0,False,True,3.4
CLOUD-001470,AST-02476,AWS,Container,False,None,True,True,High,0,False,False,2.0
CLOUD-001471,AST-02479,GCP,Storage,False,Cross-Account Access,True,False,Medium,0,False,True,3.8
CLOUD-001472,AST-02481,Azure,Container,False,None,True,True,High,3,False,False,2.9
CLOUD-001473,AST-02484,GCP,Networking,False,None,True,True,High,1,False,False,2.0
CLOUD-001474,AST-02487,GCP,Serverless,False,None,True,True,Low,2,False,False,0.6
CLOUD-001475,AST-02488,GCP,Storage,False,None,False,True,High,3,False,True,4.3
CLOUD-001476,AST-02490,Azure,DevOps,True,None,False,False,Medium,0,False,True,6.2
CLOUD-001477,AST-02491,GCP,Analytics,False,None,True,True,Low,2,False,False,0.5
CLOUD-001478,AST-02492,GCP,Storage,True,None,True,True,High,2,True,False,7.0
CLOUD-001479,AST-02493,GCP,Identity,False,None,True,True,Medium,1,False,False,0.9
CLOUD-001480,AST-02496,Azure,Storage,True,Exposed API Key,False,True,Low,7,False,True,7.7
CLOUD-001481,AST-02497,Azure,Serverless,False,None,True,False,Low,0,False,True,1.4
CLOUD-001482,AST-02498,Azure,Identity,False,None,True,True,High,1,False,False,2.2
CLOUD-001483,AST-02501,AWS,Compute,False,Open Security Group,True,True,Medium,2,False,True,3.9
CLOUD-001484,AST-02503,Azure,Container,False,None,True,True,Medium,2,True,False,2.5
CLOUD-001485,AST-02504,GCP,Networking,True,None,True,True,High,4,False,False,5.9
CLOUD-001486,AST-02505,Azure,Analytics,True,Open Security Group,True,True,High,3,False,True,7.3
CLOUD-001487,AST-02507,GCP,ML,False,None,False,True,Medium,0,True,True,3.5
CLOUD-001488,AST-02508,AWS,Networking,False,None,True,True,Medium,2,False,False,1.7
CLOUD-001489,AST-02509,AWS,Storage,False,None,False,True,Medium,2,False,True,2.7
CLOUD-001490,AST-02511,GCP,Database,False,None,True,True,Medium,2,False,False,1.0
CLOUD-001491,AST-02512,AWS,Serverless,False,Public S3 Bucket,True,True,High,3,False,True,4.8
CLOUD-001492,AST-02513,AWS,Analytics,False,None,False,True,Medium,2,False,True,3.2
CLOUD-001493,AST-02515,Azure,Compute,False,None,True,True,Low,2,False,False,0.6
CLOUD-001494,AST-02517,AWS,Database,False,None,True,False,High,1,False,True,2.9
CLOUD-001495,AST-02518,Azure,ML,False,None,True,True,High,3,False,False,2.9
CLOUD-001496,AST-02519,AWS,Compute,False,None,True,False,Medium,3,True,True,4.4
CLOUD-001497,AST-02520,Azure,DevOps,False,None,True,True,Low,0,False,False,0
CLOUD-001498,AST-02521,Azure,Analytics,False,None,True,True,Low,0,True,False,1.9
CLOUD-001499,AST-02522,Azure,DevOps,False,None,False,True,High,2,False,True,3.6
CLOUD-001500,AST-02523,Azure,Compute,False,None,True,True,High,1,True,False,3.8
CLOUD-001501,AST-02525,AWS,Database,False,None,True,True,Low,1,False,False,0.3
CLOUD-001502,AST-02526,GCP,Networking,False,None,True,True,Medium,1,False,False,1.2
CLOUD-001503,AST-02527,GCP,DevOps,False,None,True,True,Medium,3,False,False,1.7
CLOUD-001504,AST-02528,AWS,Serverless,True,None,True,True,Low,9,False,False,4.4
CLOUD-001505,AST-02530,AWS,Database,False,None,True,True,Medium,2,False,False,1.8
CLOUD-001506,AST-02533,AWS,ML,False,Unencrypted Volume,True,True,Medium,0,False,True,3.0
CLOUD-001507,AST-02534,AWS,Serverless,False,Overly Permissive IAM Policy,True,True,Low,1,False,True,2.2
CLOUD-001508,AST-02536,GCP,Analytics,False,None,True,True,Low,3,False,False,1.1
CLOUD-001509,AST-02537,Azure,Container,False,None,True,True,High,0,False,False,1.7
CLOUD-001510,AST-02538,AWS,ML,False,None,True,True,Low,0,False,False,0
CLOUD-001511,AST-02539,AWS,Serverless,False,None,False,True,Low,0,False,True,1.5
CLOUD-001512,AST-02540,GCP,ML,True,None,False,True,Medium,9,False,True,7.0
CLOUD-001513,AST-02541,AWS,Storage,False,None,False,False,Medium,3,False,True,3.9
CLOUD-001514,AST-02545,Azure,Analytics,False,None,False,False,Low,0,False,True,2.8
CLOUD-001515,AST-02547,Azure,Compute,False,Cross-Account Access,True,True,High,2,False,True,4.3
CLOUD-001516,AST-02548,AWS,Serverless,False,None,True,True,Medium,1,False,False,1.1
CLOUD-001517,AST-02551,GCP,ML,False,Unrotated Access Keys,True,False,High,0,False,True,5.3
CLOUD-001518,AST-02552,AWS,Database,False,None,True,False,Medium,1,False,True,2.0
CLOUD-001519,AST-02553,AWS,Storage,False,None,True,True,Medium,0,False,False,0.9
CLOUD-001520,AST-02555,AWS,Container,False,Unencrypted Volume,False,True,Low,2,True,True,5.8
CLOUD-001521,AST-02556,Azure,ML,True,None,False,True,High,10,False,True,8.3
CLOUD-001522,AST-02558,GCP,ML,True,None,True,True,Low,8,False,False,4.2
CLOUD-001523,AST-02559,AWS,DevOps,False,None,True,True,Low,0,False,False,0
CLOUD-001524,AST-02560,GCP,Container,False,None,True,True,Low,3,False,False,0.6
CLOUD-001525,AST-02561,GCP,Storage,False,None,True,True,Low,0,False,False,0.2
CLOUD-001526,AST-02562,Azure,Identity,True,None,True,True,High,1,False,False,5.2
CLOUD-001527,AST-02566,Azure,Networking,False,None,True,True,Medium,0,False,False,1.1
CLOUD-001528,AST-02568,AWS,Database,False,None,True,True,Low,3,True,False,2.4
CLOUD-001529,AST-02571,GCP,Storage,False,None,True,False,Medium,3,False,True,2.4
CLOUD-001530,AST-02572,Azure,ML,True,None,True,False,Medium,6,False,True,6.4
CLOUD-001531,AST-02573,Azure,Analytics,False,No MFA on Root Account,True,True,Low,0,False,True,1.7
CLOUD-001532,AST-02574,GCP,DevOps,False,None,True,True,High,3,False,False,3.1
CLOUD-001533,AST-02577,Azure,Analytics,True,None,True,True,Medium,9,False,False,5.8
CLOUD-001534,AST-02578,GCP,Container,False,None,True,True,High,1,False,False,2.2
CLOUD-001535,AST-02579,Azure,Compute,False,None,True,True,Low,0,False,False,0.5
CLOUD-001536,AST-02580,GCP,Serverless,True,None,True,True,Low,9,False,False,4.7
CLOUD-001537,AST-02582,GCP,DevOps,False,None,True,True,Medium,3,False,False,1.6
CLOUD-001538,AST-02583,AWS,Database,False,None,True,True,High,3,False,False,2.5
CLOUD-001539,AST-02584,GCP,Analytics,True,Unrotated Access Keys,True,False,Low,3,False,True,6.1
CLOUD-001540,AST-02585,AWS,Storage,False,No Versioning on Bucket,True,True,Low,0,False,True,2.1
CLOUD-001541,AST-02586,Azure,Identity,False,Default VPC,True,False,Low,1,True,True,5.0
CLOUD-001542,AST-02587,Azure,Identity,True,None,True,True,Low,9,False,False,4.6
CLOUD-001543,AST-02588,GCP,Serverless,False,Exposed API Key,True,True,Medium,3,False,True,4.0
CLOUD-001544,AST-02589,GCP,Identity,False,None,True,False,High,1,False,True,2.8
CLOUD-001545,AST-02590,Azure,Networking,True,Public RDS Instance,False,False,Low,1,False,True,7.9
CLOUD-001546,AST-02592,AWS,Compute,False,No Network ACL,False,True,Medium,2,False,True,5.1
CLOUD-001547,AST-02593,GCP,Storage,False,None,True,True,Medium,1,True,False,2.2
CLOUD-001548,AST-02594,AWS,Analytics,False,None,True,True,Medium,3,False,False,1.9
CLOUD-001549,AST-02596,AWS,Container,False,None,True,True,High,0,False,False,1.8
CLOUD-001550,AST-02597,Azure,Serverless,False,None,True,False,Low,0,False,True,0.6
CLOUD-001551,AST-02600,AWS,Compute,False,Cross-Account Access,True,True,Low,0,True,True,3.9
CLOUD-001552,AST-02601,GCP,Database,False,None,True,True,High,1,False,False,2.2
CLOUD-001553,AST-02602,AWS,Networking,False,None,False,True,Low,2,False,True,2.0
CLOUD-001554,AST-02603,GCP,ML,False,None,True,True,High,1,False,False,2.3
CLOUD-001555,AST-02604,Azure,ML,False,None,True,True,Low,0,False,False,0.1
CLOUD-001556,AST-02605,AWS,Container,False,Unrotated Access Keys,True,True,Medium,0,False,True,3.0
CLOUD-001557,AST-02606,Azure,Storage,False,Cross-Account Access,True,True,Medium,1,False,True,3.2
CLOUD-001558,AST-02607,AWS,Serverless,False,None,True,True,Medium,3,False,False,1.3
CLOUD-001559,AST-02609,Azure,ML,False,None,True,True,Low,1,False,False,0.3
CLOUD-001560,AST-02610,AWS,Networking,False,None,True,False,Medium,3,False,True,2.6
CLOUD-001561,AST-02612,AWS,Database,False,None,False,False,High,0,False,True,4.2
CLOUD-001562,AST-02613,GCP,Compute,False,None,False,True,Low,3,False,True,2.4
CLOUD-001563,AST-02614,GCP,Storage,False,None,True,True,Low,1,False,False,0
CLOUD-001564,AST-02615,GCP,Container,False,None,True,False,Low,1,False,True,1.3
CLOUD-001565,AST-02616,AWS,Networking,False,None,True,False,Low,2,False,True,1.8
CLOUD-001566,AST-02619,GCP,Container,False,None,False,True,High,3,False,True,4.4
CLOUD-001567,AST-02620,AWS,Compute,False,Exposed API Key,True,True,Low,3,False,True,2.8
CLOUD-001568,AST-02621,AWS,Networking,True,None,True,True,Low,7,False,False,4.6
CLOUD-001569,AST-02622,Azure,Storage,True,None,True,True,Medium,1,False,False,4.5
CLOUD-001570,AST-02623,GCP,Serverless,False,None,False,True,Low,3,False,True,2.3
CLOUD-001571,AST-02628,Azure,Compute,False,Public RDS Instance,True,True,High,2,False,True,4.3
CLOUD-001572,AST-02629,Azure,Networking,False,Unencrypted Volume,True,False,Low,3,False,True,3.8
CLOUD-001573,AST-02630,AWS,Analytics,True,None,False,True,Medium,5,False,True,6.5
CLOUD-001574,AST-02635,AWS,Serverless,True,None,True,True,Medium,0,False,False,4.3
CLOUD-001575,AST-02637,GCP,Container,True,None,False,False,Medium,6,False,True,7.9
CLOUD-001576,AST-02638,Azure,Identity,False,None,True,True,Low,2,False,False,0.7
CLOUD-001577,AST-02641,AWS,Database,False,None,True,True,Low,3,False,False,0.7
CLOUD-001578,AST-02643,GCP,DevOps,False,Public S3 Bucket,True,True,Medium,1,False,True,3.5
CLOUD-001579,AST-02645,Azure,DevOps,True,None,False,True,Medium,2,False,True,6.0
CLOUD-001580,AST-02647,GCP,Compute,False,None,True,True,Low,2,False,False,0.9
CLOUD-001581,AST-02648,Azure,Identity,False,Exposed API Key,True,True,Low,1,False,True,2.6
CLOUD-001582,AST-02649,Azure,Database,False,None,True,True,High,1,False,False,2.2
CLOUD-001583,AST-02652,Azure,DevOps,False,None,True,True,High,1,True,False,3.3
CLOUD-001584,AST-02653,GCP,Analytics,False,None,False,True,Low,2,False,True,1.8
CLOUD-001585,AST-02654,Azure,ML,False,Unrotated Access Keys,True,True,Low,0,False,True,1.9
CLOUD-001586,AST-02659,Azure,Storage,False,No MFA on Root Account,True,True,Medium,0,False,True,2.7
CLOUD-001587,AST-02660,GCP,DevOps,False,Logging Disabled,False,True,Low,0,False,True,3.9
CLOUD-001588,AST-02662,Azure,Storage,False,None,True,False,High,3,False,True,3.2
CLOUD-001589,AST-02664,GCP,Database,False,None,True,True,Medium,2,True,False,3.0
CLOUD-001590,AST-02666,Azure,DevOps,False,None,True,True,High,2,False,False,2.6
CLOUD-001591,AST-02667,AWS,Networking,False,None,False,True,Medium,3,False,True,2.7
CLOUD-001592,AST-02670,Azure,Identity,False,None,True,True,Low,2,False,False,0.5
CLOUD-001593,AST-02674,AWS,Serverless,False,None,True,True,Low,2,False,False,0
CLOUD-001594,AST-02676,GCP,Networking,False,None,True,False,Medium,3,False,True,2.5
CLOUD-001595,AST-02679,GCP,ML,False,None,True,False,High,2,False,True,3.6
CLOUD-001596,AST-02680,AWS,Storage,False,None,False,True,High,3,False,True,4.4
CLOUD-001597,AST-02682,AWS,Analytics,True,Exposed API Key,True,True,High,0,False,True,6.7
CLOUD-001598,AST-02683,AWS,Storage,False,None,True,True,Low,0,True,False,1.8
CLOUD-001599,AST-02687,Azure,Container,False,None,True,False,High,3,False,True,3.7
CLOUD-001600,AST-02690,GCP,DevOps,False,Public S3 Bucket,True,False,Medium,1,False,True,4.2
CLOUD-001601,AST-02691,GCP,Compute,False,None,True,True,Medium,2,False,False,1.5
CLOUD-001602,AST-02692,AWS,Storage,True,Unencrypted Volume,True,True,Low,3,False,True,5.3
CLOUD-001603,AST-02694,GCP,Identity,False,None,True,False,High,3,False,True,3.4
CLOUD-001604,AST-02698,Azure,Container,False,Cross-Account Access,True,True,Low,1,False,True,1.9
CLOUD-001605,AST-02699,AWS,Container,False,None,True,True,High,0,False,False,2.2
CLOUD-001606,AST-02702,AWS,Database,False,None,True,True,Medium,0,False,False,1.5
CLOUD-001607,AST-02703,Azure,Identity,False,Logging Disabled,True,True,High,0,False,True,4.4
CLOUD-001608,AST-02704,Azure,Serverless,False,Open Security Group,True,True,Low,2,False,True,2.1
CLOUD-001609,AST-02706,Azure,ML,False,None,True,False,Medium,0,False,True,2.1
CLOUD-001610,AST-02707,AWS,DevOps,False,Exposed API Key,False,False,Medium,3,False,True,6.0
CLOUD-001611,AST-02710,Azure,ML,False,None,True,True,Low,0,False,False,0.4
CLOUD-001612,AST-02712,GCP,DevOps,False,None,True,True,Low,2,False,False,0.8
CLOUD-001613,AST-02713,Azure,Compute,False,None,True,True,Low,2,False,False,0.2
CLOUD-001614,AST-02714,Azure,Database,False,None,True,True,High,3,False,False,2.5
CLOUD-001615,AST-02716,AWS,ML,False,None,True,True,Low,0,False,False,0.4
CLOUD-001616,AST-02717,AWS,Networking,False,None,True,True,Medium,2,False,False,1.2
CLOUD-001617,AST-02719,Azure,Database,False,Logging Disabled,True,True,High,3,False,True,4.1
CLOUD-001618,AST-02721,AWS,Identity,False,None,True,True,Medium,3,False,False,1.1
CLOUD-001619,AST-02722,Azure,Analytics,False,No Versioning on Bucket,False,True,High,1,False,True,5.3
CLOUD-001620,AST-02724,Azure,Storage,False,None,True,True,Low,2,False,False,0.8
CLOUD-001621,AST-02725,GCP,Compute,False,None,True,True,Medium,2,False,False,1.5
CLOUD-001622,AST-02726,Azure,Networking,False,None,True,True,Medium,1,False,False,0.8
CLOUD-001623,AST-02728,Azure,Analytics,False,None,True,True,High,3,False,False,2.5
CLOUD-001624,AST-02729,GCP,Compute,False,None,True,False,Low,2,False,True,1.7
CLOUD-001625,AST-02730,Azure,Serverless,True,None,False,False,Low,5,False,True,6.2
CLOUD-001626,AST-02731,AWS,Container,False,None,True,True,High,2,False,False,2.1
CLOUD-001627,AST-02732,GCP,DevOps,False,Logging Disabled,True,True,Medium,3,False,True,3.1
CLOUD-001628,AST-02734,AWS,Analytics,False,None,True,True,Medium,1,True,False,3.0
CLOUD-001629,AST-02735,Azure,Compute,False,None,True,True,Medium,3,False,False,1.2
