incident_id,organization_id,asset_id,business_unit_id,threat_id,incident_type,attack_vector,detection_time,response_time,resolution_time,downtime_hours,data_records_affected,incident_severity,direct_financial_loss,recovery_cost,legal_cost,regulatory_penalty,customer_compensation,reputation_loss,total_financial_loss,control_failure,incident_resolved
INC-005174,ORG-010,AST-06172,BU-0061,THREAT-00049,Malware,Cloud Misconfiguration,672,17,63,59,47232,Low,211142,179846,55404,52841,17079847,177981,17757061,Weak Password,True
INC-005175,ORG-015,AST-02474,BU-0094,THREAT-00518,Data Breach,USB,349,45,47,8,1902747,Low,2394626,1266690,881062,1605607,284141932,1844111,292134027,Weak Password,False
INC-005176,ORG-022,AST-00085,BU-0133,THREAT-01374,Ransomware,Insider,563,39,295,594,49080,Low,439621,463514,82298,233883,20816441,115236,22150994,MFA Bypass,False
INC-005177,ORG-020,AST-00129,BU-0124,THREAT-04966,Supply Chain Attack,Social Engineering,339,7,33,60,1335,Critical,105238,66521,14247,16288,348995,23188,574476,Firewall Misconfiguration,True
INC-005178,ORG-013,AST-07654,BU-0082,THREAT-00401,Phishing,Email,593,37,41,59,52920,Medium,4298305,3751987,2601784,2642633,23549591,4414004,41258305,EDR Evasion,True
INC-005179,ORG-019,AST-08315,BU-0120,THREAT-00389,DDoS,Brute Force,504,4,5,27,0,Critical,4819868,1036049,1477655,0,0,2091696,9425268,Firewall Misconfiguration,False
INC-005180,ORG-002,AST-06004,BU-0007,THREAT-01231,Data Breach,Remote Desktop,286,39,50,23,2746376,Medium,184239,131696,33891,133106,645844376,129453,646456761,Weak Password,True
INC-005181,ORG-016,AST-02311,BU-0098,THREAT-01641,DDoS,Social Engineering,660,11,17,14,0,Medium,6228,1518,2965,0,0,5086,15796,Phishing Click,True
INC-005182,ORG-013,AST-06279,BU-0080,THREAT-03232,Account Takeover,Social Engineering,185,15,93,95,63266,Medium,824062,468725,341655,399198,13843349,744514,16621504,Unpatched Vulnerability,True
INC-005183,ORG-025,AST-00862,BU-0149,THREAT-04013,DDoS,Insider,644,6,6,67,0,Low,7649,2151,2638,0,0,4381,16820,MFA Bypass,True
INC-005184,ORG-024,AST-03675,BU-0141,THREAT-00146,Cloud Breach,Social Engineering,505,11,56,158,99279,Medium,7493937,2844438,3124084,869300,9796450,5355814,29484023,Unpatched Vulnerability,False
INC-005185,ORG-003,AST-08898,BU-0010,THREAT-00835,Insider Threat,USB,655,9,15,26,48017,Low,11421,7056,6221,1276,11087366,10602,11123943,Phishing Click,True
INC-005186,ORG-016,AST-08567,BU-0098,THREAT-00508,Cloud Breach,Email,481,21,134,130,63805,Low,4392,2868,1237,548,10135220,3370,10147635,None,True
INC-005187,ORG-025,AST-09137,BU-0151,THREAT-00791,Account Takeover,Brute Force,167,39,187,165,8147,Low,3163,2356,1101,739,1634550,946,1642856,Unpatched Vulnerability,True
INC-005188,ORG-023,AST-07072,BU-0137,THREAT-02210,Cloud Breach,Brute Force,585,36,43,34,3221,Low,748469,611822,305492,361619,739477,666765,3433643,Weak Password,True
INC-005189,ORG-020,AST-01827,BU-0124,THREAT-03655,Cloud Breach,VPN,43,36,96,63,51742,Medium,38433,13810,23210,2453,3601957,42094,3721956,EDR Evasion,True
INC-005190,ORG-008,AST-05728,BU-0046,THREAT-01024,Malware,Web Application,281,5,21,53,85280,Medium,48811,20178,18454,5645,26680747,30297,26804132,MFA Bypass,False
INC-005191,ORG-014,AST-09390,BU-0084,THREAT-03732,Data Breach,Social Engineering,446,32,32,16,2243338,Low,8671,2017,1294,5575,303732665,5457,303755678,Unpatched Vulnerability,False
INC-005192,ORG-003,AST-08383,BU-0010,THREAT-00307,Phishing,USB,170,47,68,156,78410,Low,33152,24799,12101,21217,20530044,12077,20633391,MFA Bypass,True
INC-005193,ORG-004,AST-09272,BU-0019,THREAT-03941,DDoS,Remote Desktop,395,42,73,32,0,Critical,1053815,240423,502209,0,0,423154,2219601,MFA Bypass,True
INC-005194,ORG-003,AST-05311,BU-0017,THREAT-01158,Data Breach,Web Application,232,23,49,43,771896,Critical,451565,161413,80251,395095,334214421,427976,335730721,Firewall Misconfiguration,True
INC-005195,ORG-002,AST-08659,BU-0009,THREAT-04602,Malware,Cloud Misconfiguration,158,4,105,157,7437,Medium,26131,35529,11497,9806,3259701,24499,3367163,EDR Evasion,True
INC-005196,ORG-023,AST-05622,BU-0139,THREAT-03033,Data Breach,USB,529,18,36,42,3133965,Medium,2593210,1480664,591276,1337063,1237694024,2268213,1245964450,None,True
INC-005197,ORG-001,AST-04293,BU-0001,THREAT-01192,Cloud Breach,Supply Chain,100,8,75,82,46837,Medium,4122907,2157672,1668124,1810345,14826615,3430986,28016648,Phishing Click,True
INC-005198,ORG-022,AST-08602,BU-0129,THREAT-01625,DDoS,Web Application,319,7,58,63,0,Medium,536586,108629,243050,0,0,368592,1256857,EDR Evasion,True
INC-005199,ORG-003,AST-03396,BU-0013,THREAT-02111,Malware,Social Engineering,388,38,63,30,15339,Medium,47070,31683,16820,730,6828505,36621,6961429,Firewall Misconfiguration,True
INC-005200,ORG-007,AST-00764,BU-0040,THREAT-02342,Data Breach,USB,550,48,75,46,4541017,High,1898146,1432004,1036761,3408342,1656839480,3036468,1667651201,Weak Password,False
INC-005201,ORG-010,AST-05153,BU-0058,THREAT-02140,Malware,Social Engineering,20,27,30,122,19204,Medium,139623,128803,53882,19115,7374143,138611,7854178,None,True
INC-005202,ORG-012,AST-09985,BU-0074,THREAT-02041,Phishing,Web Application,273,39,50,12,62878,Medium,896947,771362,261292,391953,8987278,337746,11646578,Cloud Misconfiguration,True
INC-005203,ORG-001,AST-05416,BU-0005,THREAT-02589,Account Takeover,Email,107,1,9,44,47840,Low,525834,462565,289929,368471,7366963,520925,9534687,Unpatched Vulnerability,False
INC-005204,ORG-010,AST-07706,BU-0059,THREAT-04470,Data Breach,Brute Force,209,48,59,21,2817196,Medium,34491,15060,14403,37451,607305917,15265,607422588,Phishing Click,True
INC-005205,ORG-011,AST-02073,BU-0064,THREAT-00323,Insider Threat,Social Engineering,218,22,42,99,90346,Low,180341,165987,39351,50369,42041751,100457,42578255,None,True
INC-005206,ORG-006,AST-08047,BU-0037,THREAT-00342,Ransomware,Email,220,32,192,379,194207,Low,111884,138539,23289,96321,30085651,67981,30523664,Weak Password,True
INC-005207,ORG-022,AST-03096,BU-0130,THREAT-01230,Cloud Breach,USB,540,19,71,89,54691,High,1800632,2191829,407663,107454,12232913,2130437,18870928,Phishing Click,False
INC-005208,ORG-025,AST-02589,BU-0149,THREAT-01664,Malware,Insider,312,26,90,145,33396,High,21787,8027,4328,923,16468594,9696,16513355,MFA Bypass,True
INC-005209,ORG-022,AST-00953,BU-0132,THREAT-01277,DDoS,Brute Force,67,17,18,38,0,Medium,1346839,355000,451237,0,0,927558,3080633,MFA Bypass,True
INC-005210,ORG-015,AST-06416,BU-0094,THREAT-03016,DDoS,Insider,74,17,28,38,0,Medium,1810499,439230,223142,0,0,619380,3092250,Firewall Misconfiguration,False
INC-005211,ORG-022,AST-06167,BU-0129,THREAT-04641,Insider Threat,Social Engineering,397,24,24,22,59309,High,260232,251750,143075,84726,22492646,313484,23545913,Cloud Misconfiguration,True
INC-005212,ORG-003,AST-07877,BU-0014,THREAT-04433,Account Takeover,Social Engineering,489,16,38,22,19552,Medium,122376,69674,18198,14635,2659134,52157,2936174,EDR Evasion,False
INC-005213,ORG-025,AST-05490,BU-0148,THREAT-01645,Supply Chain Attack,Web Application,307,24,59,95,95914,Low,1217,1515,732,753,35228023,715,35232954,MFA Bypass,False
INC-005214,ORG-016,AST-04483,BU-0097,THREAT-00334,Ransomware,Email,89,1,143,497,292871,Low,10092,11832,1734,5688,138097826,7894,138135066,MFA Bypass,True
INC-005215,ORG-007,AST-02742,BU-0039,THREAT-00389,Cloud Breach,Web Application,357,48,135,130,37547,Medium,8894571,4645299,2888245,1569820,3542955,4454147,25995038,None,True
INC-005216,ORG-023,AST-04226,BU-0136,THREAT-03912,Account Takeover,Insider,423,8,57,153,2062,Low,2298595,817213,849715,568378,570820,1680899,6785621,EDR Evasion,True
INC-005217,ORG-007,AST-06177,BU-0040,THREAT-02756,Account Takeover,Email,17,31,66,94,59016,Low,1341309,783277,386111,144321,21678503,387397,24720918,Phishing Click,True
INC-005218,ORG-010,AST-05300,BU-0060,THREAT-04288,DDoS,USB,153,3,20,17,0,Low,201868,71913,71669,0,0,92740,438190,Weak Password,True
INC-005219,ORG-012,AST-00255,BU-0069,THREAT-00013,Cloud Breach,Brute Force,416,28,65,56,30269,Medium,168845,123750,57673,66954,3571540,66948,4055710,Weak Password,False
INC-005220,ORG-005,AST-06945,BU-0028,THREAT-04387,Cloud Breach,Insider,435,44,45,14,71011,Low,151540,200264,48439,95185,28224952,148819,28869198,MFA Bypass,True
INC-005221,ORG-023,AST-03371,BU-0139,THREAT-00977,Supply Chain Attack,Cloud Misconfiguration,521,14,15,26,48302,Medium,2782632,887128,1156550,506238,12456183,1333718,19122449,Phishing Click,True
INC-005222,ORG-014,AST-00888,BU-0087,THREAT-00440,Malware,USB,307,8,59,76,70910,Medium,3258,2564,817,798,14441219,1355,14450011,Firewall Misconfiguration,True
INC-005223,ORG-007,AST-03524,BU-0040,THREAT-00779,DDoS,USB,413,37,57,60,0,High,8926488,1090324,1850672,0,0,6198614,18066097,Cloud Misconfiguration,False
INC-005224,ORG-025,AST-06644,BU-0147,THREAT-02858,Supply Chain Attack,Supply Chain,654,37,41,98,45700,Critical,68936,61165,18705,20954,10186440,42788,10398990,Unpatched Vulnerability,True
INC-005225,ORG-025,AST-07501,BU-0152,THREAT-03196,Ransomware,Email,487,28,658,642,262445,Low,1206,2059,523,929,79868689,730,79874136,Weak Password,True
INC-005226,ORG-006,AST-06382,BU-0036,THREAT-04894,Insider Threat,USB,266,30,89,153,38473,High,748255,592085,337874,267717,5919383,487946,8353260,MFA Bypass,False
INC-005227,ORG-021,AST-01520,BU-0128,THREAT-01669,Account Takeover,USB,358,41,98,77,6797,Low,65883,54870,13582,17464,702863,29427,884089,Cloud Misconfiguration,True
INC-005228,ORG-003,AST-02262,BU-0012,THREAT-03256,DDoS,Web Application,76,10,33,64,0,Medium,324902,69228,85450,0,0,238737,718318,Weak Password,True
INC-005229,ORG-001,AST-00980,BU-0002,THREAT-04588,Data Breach,USB,233,12,21,37,2169893,Medium,5403502,3680023,2480809,6054575,816272380,4741712,838633001,MFA Bypass,True
INC-005230,ORG-010,AST-07147,BU-0059,THREAT-01504,Data Breach,Cloud Misconfiguration,179,12,19,9,3737326,High,100613,42446,27149,100613,286591358,72615,286934794,EDR Evasion,True
INC-005231,ORG-015,AST-08944,BU-0089,THREAT-02366,Ransomware,Email,642,34,206,430,310961,High,5552253,5856285,2599749,1944083,78767717,5515734,100235820,Firewall Misconfiguration,False
INC-005232,ORG-016,AST-09145,BU-0102,THREAT-01166,Insider Threat,Supply Chain,608,14,30,17,25831,Low,5002,5572,3535,1678,9624861,3138,9643786,Cloud Misconfiguration,True
INC-005233,ORG-020,AST-07956,BU-0124,THREAT-02872,Account Takeover,Insider,671,32,85,58,88921,Medium,9670,3412,2299,1404,8932592,2843,8952220,EDR Evasion,False
INC-005234,ORG-006,AST-07677,BU-0036,THREAT-02130,Supply Chain Attack,VPN,279,38,111,77,64620,Medium,228759,103962,71602,193095,32187504,307939,33092861,Cloud Misconfiguration,True
INC-005235,ORG-002,AST-08225,BU-0006,THREAT-03256,DDoS,Supply Chain,341,29,69,50,0,Medium,102519,52153,41121,0,0,52288,248081,MFA Bypass,True
INC-005236,ORG-003,AST-00307,BU-0011,THREAT-04660,Cloud Breach,Email,608,47,62,56,47185,Low,42602,25420,18601,17458,7905769,25149,8034999,EDR Evasion,True
INC-005237,ORG-007,AST-08396,BU-0040,THREAT-04077,Insider Threat,Social Engineering,367,21,137,122,71965,Medium,547525,202518,186798,223368,25667010,514217,27341436,Phishing Click,True
INC-005238,ORG-015,AST-06372,BU-0089,THREAT-04548,Malware,VPN,278,14,133,148,90495,Medium,2389512,889759,1080926,604414,38022341,965812,43952764,Weak Password,True
INC-005239,ORG-005,AST-07372,BU-0031,THREAT-04979,Malware,Brute Force,441,10,21,149,41345,Medium,354935,178432,128289,16195,4760277,159801,5597929,Firewall Misconfiguration,False
INC-005240,ORG-008,AST-09030,BU-0045,THREAT-04161,Insider Threat,Supply Chain,88,15,120,129,49706,Low,24279,23056,13853,15381,16903874,25635,17006077,EDR Evasion,True
INC-005241,ORG-016,AST-00543,BU-0098,THREAT-03250,Supply Chain Attack,Cloud Misconfiguration,635,4,35,50,20418,Medium,7088,12128,1841,385,3977043,4705,4003190,Phishing Click,False
INC-005242,ORG-019,AST-05985,BU-0117,THREAT-03321,Cloud Breach,Social Engineering,230,20,24,89,11511,Medium,141355,212777,77423,96946,793457,128269,1450228,Cloud Misconfiguration,True
INC-005243,ORG-013,AST-02630,BU-0076,THREAT-04616,Cloud Breach,Insider,379,19,60,66,19428,Medium,6427762,1575874,2327773,960794,3528624,3467704,18288532,Weak Password,True
INC-005244,ORG-023,AST-00752,BU-0137,THREAT-00315,Account Takeover,VPN,659,4,35,128,53337,Low,473666,187595,104024,203523,21230142,242789,22441740,None,False
INC-005245,ORG-012,AST-08357,BU-0069,THREAT-00619,Data Breach,Web Application,446,22,49,46,254068,High,437828,233620,126572,263261,75585004,350328,76996613,Phishing Click,True
INC-005246,ORG-018,AST-07961,BU-0115,THREAT-00900,Data Breach,Supply Chain,587,23,42,38,3080167,Medium,854007,516956,505054,442910,857771582,1044252,861134761,Weak Password,True
INC-005247,ORG-003,AST-05286,BU-0012,THREAT-04086,Malware,Brute Force,65,46,135,105,39928,High,71395,51036,30948,889,8214105,49799,8418173,Unpatched Vulnerability,True
INC-005248,ORG-009,AST-08920,BU-0055,THREAT-00813,Phishing,USB,97,29,54,85,32504,Medium,25148,16378,9402,21561,5129131,47837,5249457,Firewall Misconfiguration,True
INC-005249,ORG-017,AST-05133,BU-0110,THREAT-03298,Account Takeover,Social Engineering,670,24,53,48,63302,Low,2882625,1388341,628618,1289265,12246279,1156356,19591484,None,True
INC-005250,ORG-010,AST-05074,BU-0061,THREAT-01480,Data Breach,Web Application,646,12,29,38,3600920,Low,194596,55544,30898,105384,1780593357,82546,1781062324,MFA Bypass,True
INC-005251,ORG-011,AST-06029,BU-0062,THREAT-00407,DDoS,Email,671,1,17,37,0,Medium,63213,21080,25316,0,0,22737,132346,EDR Evasion,True
INC-005252,ORG-023,AST-03205,BU-0136,THREAT-03622,Supply Chain Attack,Supply Chain,173,39,147,138,38796,Critical,1694912,479856,437589,55426,4271168,988512,7927463,MFA Bypass,False
INC-005253,ORG-012,AST-04628,BU-0074,THREAT-01490,Data Breach,Brute Force,484,48,57,28,127272,Low,320643,100669,51629,173090,7455517,163340,8264889,Firewall Misconfiguration,False
INC-005254,ORG-018,AST-09305,BU-0112,THREAT-00786,Cloud Breach,Remote Desktop,208,44,120,94,55300,Medium,651133,758662,395958,463608,13001761,753826,16024947,None,False
INC-005255,ORG-015,AST-07607,BU-0092,THREAT-00322,Phishing,Supply Chain,590,26,60,118,30282,Medium,502994,262347,104688,62324,5716667,356013,7005032,Cloud Misconfiguration,True
INC-005256,ORG-002,AST-09211,BU-0007,THREAT-04113,Account Takeover,Email,552,24,26,47,61468,High,175701,173893,46678,13844,7651703,73942,8135761,Phishing Click,False
INC-005257,ORG-022,AST-07664,BU-0130,THREAT-02211,DDoS,USB,330,36,39,6,0,Low,316600,86257,89762,0,0,269905,762523,Cloud Misconfiguration,False
INC-005258,ORG-013,AST-09562,BU-0079,THREAT-01350,Data Breach,Web Application,527,5,18,28,1870787,Low,4415790,1219117,1166462,1965277,920371480,974770,930112897,Weak Password,False
INC-005259,ORG-006,AST-01364,BU-0037,THREAT-00342,Account Takeover,VPN,549,31,34,148,49188,Medium,195109,82013,96564,100923,7193258,182089,7849955,Weak Password,True
INC-005260,ORG-017,AST-07824,BU-0107,THREAT-02497,Supply Chain Attack,Supply Chain,467,16,103,168,88641,Low,882014,1589401,726718,405431,19077989,852244,23533796,Weak Password,True
INC-005261,ORG-012,AST-06805,BU-0074,THREAT-02572,Phishing,Web Application,499,22,26,50,44452,Low,251229,294206,140603,18431,13351885,232460,14288814,EDR Evasion,True
INC-005262,ORG-020,AST-09557,BU-0123,THREAT-04036,Supply Chain Attack,Email,183,46,127,158,43730,Medium,30776,26247,12693,11052,3440683,20854,3542305,None,True
INC-005263,ORG-019,AST-02703,BU-0117,THREAT-02053,Insider Threat,Social Engineering,584,35,80,48,35856,Medium,1507316,1165530,728877,213767,5454747,567300,9637536,EDR Evasion,True
INC-005264,ORG-014,AST-03308,BU-0084,THREAT-00738,Ransomware,Remote Desktop,432,21,448,557,498332,Medium,7626,11903,1829,4447,242122633,7455,242155892,Unpatched Vulnerability,True
INC-005265,ORG-024,AST-02445,BU-0140,THREAT-02092,Phishing,USB,304,25,57,103,74240,Critical,1994490,1317307,787927,255121,29719094,579230,34653169,EDR Evasion,False
INC-005266,ORG-021,AST-06779,BU-0127,THREAT-03781,DDoS,Remote Desktop,40,23,88,71,0,Medium,259671,130945,90753,0,0,247990,729360,Cloud Misconfiguration,True
INC-005267,ORG-017,AST-02891,BU-0106,THREAT-02103,Account Takeover,Remote Desktop,179,11,31,100,90590,Medium,2973757,1285979,1699984,769050,23324879,2281291,32334941,Unpatched Vulnerability,False
INC-005268,ORG-014,AST-04744,BU-0084,THREAT-02643,Ransomware,Brute Force,685,15,259,557,487576,Medium,18716,22945,3944,9445,225184478,7143,225246671,Unpatched Vulnerability,False
INC-005269,ORG-017,AST-02956,BU-0104,THREAT-02064,Insider Threat,Brute Force,286,16,134,133,1830,Medium,3929943,2308679,2216437,1657671,480735,1894912,12488376,None,True
INC-005270,ORG-010,AST-03975,BU-0059,THREAT-02094,Insider Threat,Insider,440,8,57,162,28547,Medium,221137,318444,58272,112035,9748754,92567,10551209,Weak Password,False
INC-005271,ORG-014,AST-00919,BU-0085,THREAT-03093,Account Takeover,Insider,661,45,52,44,44929,Low,4234,2949,914,606,7104383,2020,7115105,Unpatched Vulnerability,True
INC-005272,ORG-015,AST-04432,BU-0090,THREAT-02154,Phishing,Insider,533,3,11,113,94127,Medium,3234760,1806292,1935735,555828,30033179,2230862,39796656,None,True
INC-005273,ORG-012,AST-02439,BU-0074,THREAT-03794,Account Takeover,Supply Chain,30,18,47,120,54908,High,925268,348417,150784,76409,12157758,248683,13907319,Firewall Misconfiguration,True
INC-005274,ORG-017,AST-03445,BU-0107,THREAT-03233,Insider Threat,Cloud Misconfiguration,476,7,23,25,65247,Low,900137,570646,214567,184752,14316671,764965,16951738,Firewall Misconfiguration,True
INC-005275,ORG-012,AST-04861,BU-0069,THREAT-01708,Cloud Breach,Web Application,719,7,45,77,574,Medium,44606,37625,16514,8836,259028,47225,413833,EDR Evasion,True
INC-005276,ORG-022,AST-01458,BU-0131,THREAT-00748,Malware,Remote Desktop,631,12,41,33,17182,Low,48550,46134,26542,6078,5150014,21815,5299134,MFA Bypass,True
INC-005277,ORG-014,AST-05342,BU-0085,THREAT-00598,DDoS,USB,71,2,64,72,0,Low,1177,169,304,0,0,1040,2689,Unpatched Vulnerability,True
INC-005278,ORG-016,AST-04268,BU-0098,THREAT-03057,Insider Threat,Remote Desktop,656,39,143,128,16317,Low,1796,1894,534,321,3759973,1922,3766441,Firewall Misconfiguration,False
INC-005279,ORG-014,AST-08325,BU-0087,THREAT-01706,Ransomware,Web Application,274,9,274,455,43217,Medium,14632,27308,8642,7444,6958507,17669,7034201,MFA Bypass,True
INC-005280,ORG-012,AST-01554,BU-0075,THREAT-03585,Malware,Brute Force,105,32,82,88,71045,High,837277,588519,318209,30279,13522466,694880,15991630,EDR Evasion,False
INC-005281,ORG-014,AST-03603,BU-0088,THREAT-03219,DDoS,VPN,170,38,104,67,0,Low,655,177,248,0,0,886,1965,Phishing Click,False
INC-005282,ORG-001,AST-01871,BU-0004,THREAT-04898,Account Takeover,Cloud Misconfiguration,516,30,75,160,91102,Medium,2561904,2116173,362732,593409,6722241,2295902,14652361,Cloud Misconfiguration,True
INC-005283,ORG-011,AST-06365,BU-0068,THREAT-02934,Data Breach,VPN,263,29,33,12,1975924,Low,113802,81139,71129,69589,647931018,161430,648428106,Weak Password,True
INC-005284,ORG-019,AST-06191,BU-0116,THREAT-00255,Data Breach,Supply Chain,610,16,39,38,680765,Medium,291149,132278,104506,123360,101159051,141992,101952336,Unpatched Vulnerability,True
INC-005285,ORG-001,AST-03530,BU-0004,THREAT-02772,Insider Threat,VPN,286,14,91,90,25226,Medium,815565,942172,388405,42958,10661325,794207,13644633,MFA Bypass,True
INC-005286,ORG-014,AST-06351,BU-0086,THREAT-02944,Account Takeover,Web Application,272,25,100,112,82572,High,25383,19444,7528,11902,7847338,34030,7945626,None,True
INC-005287,ORG-022,AST-01953,BU-0135,THREAT-02648,Cloud Breach,USB,488,30,31,3,39769,High,924006,578056,401212,131020,6756538,702840,9493673,MFA Bypass,True
INC-005288,ORG-011,AST-06012,BU-0067,THREAT-01480,DDoS,VPN,417,11,34,39,0,Medium,312175,36830,127191,0,0,108674,584871,None,False
INC-005289,ORG-003,AST-08365,BU-0015,THREAT-03155,Ransomware,Web Application,529,30,199,396,147133,High,71156,81374,17728,59138,13189585,53730,13472712,MFA Bypass,True
INC-005290,ORG-019,AST-03885,BU-0118,THREAT-01740,Data Breach,VPN,538,4,15,16,3391757,Medium,563912,311305,280478,224059,1655962728,533232,1657875714,Phishing Click,False
